#BeginHeader,62,,,,,,,,
#FormatType,NR-500\NORMAL,,,,,,,,
#FormatVersion,R4.00.00,,,,,,,,
タイトル,,,,,,,,,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
2022/7/4 11:44,73000,-10.52,23.75,32.84,,,,,
2022/7/4 11:44,73000,-10.5,23.75,32.84,,,,,
2022/7/4 11:44,73000,-10.48,23.75,32.84,,,,,
2022/7/4 11:44,73000,-10.44,23.65,32.82,,,,,
2022/7/4 11:44,73000,-10.42,23.65,32.8,,,,,
2022/7/4 11:44,73000,-10.38,23.75,32.78,,,,,
2022/7/4 11:44,73000,-10.36,23.65,32.74,,,,,
2022/7/4 11:44,73000,-10.34,23.5,32.74,,,,,
2022/7/4 11:44,73000,-10.32,23.5,32.72,,,,,
2022/7/4 11:44,73000,-10.32,23.45,32.7,,,,,
2022/7/4 11:44,73000,-10.32,23.45,32.7,,,,,
2022/7/4 11:44,73000,-10.32,23.55,32.7,,,,,
2022/7/4 11:44,73000,-10.34,23.45,32.7,,,,,
2022/7/4 11:44,73000,-10.34,23.45,32.7,,,,,
2022/7/4 11:44,73000,-10.38,23.55,32.72,,,,,
2022/7/4 11:44,73000,-10.4,23.6,32.74,,,,,
2022/7/4 11:44,73000,-10.42,23.6,32.78,,,,,
2022/7/4 11:44,73000,-10.44,23.6,32.8,,,,,
2022/7/4 11:44,73000,-10.46,23.55,32.82,,,,,
2022/7/4 11:44,73000,-10.46,23.55,32.84,,,,,
2022/7/4 11:44,73000,-10.48,23.65,32.86,,,,,
2022/7/4 11:44,73000,-10.48,23.6,32.86,,,,,
2022/7/4 11:44,73000,-10.48,23.6,32.86,,,,,
2022/7/4 11:44,73000,-10.48,23.75,32.88,,,,,
2022/7/4 11:45,73000,-10.48,23.75,32.88,,,,,
2022/7/4 11:45,73000,-10.46,23.65,32.86,,,,,
2022/7/4 11:45,73000,-10.44,23.7,32.86,,,,,
2022/7/4 11:45,73000,-10.44,23.7,32.84,,,,,
2022/7/4 11:45,73000,-10.4,23.65,32.84,,,,,
2022/7/4 11:45,73000,-10.38,23.6,32.82,,,,,
2022/7/4 11:45,73000,-10.36,23.6,32.8,,,,,
2022/7/4 11:45,73000,-10.34,23.6,32.78,,,,,
2022/7/4 11:45,73000,-10.32,23.55,32.76,,,,,
2022/7/4 11:45,73000,-10.3,23.55,32.74,,,,,
2022/7/4 11:45,73000,-10.28,23.45,32.74,,,,,
2022/7/4 11:45,73000,-10.28,23.4,32.72,,,,,
2022/7/4 11:45,73000,-10.28,23.4,32.72,,,,,
2022/7/4 11:45,73000,-10.28,23.4,32.72,,,,,
2022/7/4 11:45,73000,-10.28,23.5,32.72,,,,,
2022/7/4 11:45,73000,-10.28,23.5,32.72,,,,,
2022/7/4 11:45,73000,-10.28,23.55,32.72,,,,,
2022/7/4 11:45,73000,-10.3,23.55,32.74,,,,,
2022/7/4 11:45,73000,-10.3,23.55,32.74,,,,,
2022/7/4 11:45,73000,-10.32,23.5,32.76,,,,,
2022/7/4 11:45,73000,-10.34,23.45,32.76,,,,,
2022/7/4 11:45,73000,-10.36,23.55,32.78,,,,,
2022/7/4 11:45,73000,-10.36,23.55,32.8,,,,,
2022/7/4 11:45,73000,-10.38,23.6,32.82,,,,,
2022/7/4 11:45,73000,-10.38,23.65,32.82,,,,,
2022/7/4 11:45,73000,-10.4,23.6,32.84,,,,,
2022/7/4 11:45,73000,-10.4,23.65,32.84,,,,,
2022/7/4 11:45,73000,-10.42,23.7,32.86,,,,,
2022/7/4 11:45,73000,-10.42,23.7,32.86,,,,,
2022/7/4 11:45,73000,-10.42,23.8,32.88,,,,,
2022/7/4 11:45,73000,-10.42,23.8,32.88,,,,,
2022/7/4 11:45,73000,-10.42,23.75,32.88,,,,,
2022/7/4 11:45,73000,-10.42,23.8,32.88,,,,,
2022/7/4 11:45,73000,-10.42,23.85,32.88,,,,,
2022/7/4 11:45,73000,-10.42,23.8,32.9,,,,,
2022/7/4 11:45,73000,-10.42,23.85,32.9,,,,,
2022/7/4 11:45,73000,-10.42,23.9,32.9,,,,,
2022/7/4 11:45,73000,-10.42,23.9,32.9,,,,,
2022/7/4 11:45,73000,-10.4,23.8,32.9,,,,,
2022/7/4 11:45,73000,-10.4,23.75,32.9,,,,,
2022/7/4 11:45,73000,-10.4,23.75,32.9,,,,,
2022/7/4 11:45,73000,-10.4,23.8,32.9,,,,,
2022/7/4 11:45,73000,-10.4,23.9,32.9,,,,,
2022/7/4 11:45,73000,-10.4,23.8,32.9,,,,,
2022/7/4 11:45,73000,-10.4,23.8,32.9,,,,,
2022/7/4 11:45,73000,-10.4,23.75,32.9,,,,,
2022/7/4 11:45,73000,-10.4,23.85,32.9,,,,,
2022/7/4 11:45,73000,-10.4,23.8,32.9,,,,,
2022/7/4 11:45,73000,-10.38,23.85,32.9,,,,,
2022/7/4 11:45,73000,-10.38,23.75,32.88,,,,,
2022/7/4 11:45,73000,-10.38,23.8,32.88,,,,,
2022/7/4 11:45,73000,-10.36,23.7,32.88,,,,,
2022/7/4 11:45,73000,-10.36,23.65,32.86,,,,,
2022/7/4 11:45,73000,-10.34,23.6,32.86,,,,,
2022/7/4 11:45,73000,-10.34,23.7,32.84,,,,,
2022/7/4 11:45,73000,-10.32,23.6,32.82,,,,,
2022/7/4 11:45,73000,-10.3,23.65,32.82,,,,,
2022/7/4 11:45,73000,-10.3,23.65,32.8,,,,,
2022/7/4 11:45,73000,-10.28,23.55,32.8,,,,,
2022/7/4 11:45,73000,-10.26,23.6,32.78,,,,,
2022/7/4 11:46,73000,-10.26,23.55,32.78,,,,,
2022/7/4 11:46,73000,-10.24,23.6,32.78,,,,,
2022/7/4 11:46,73000,-10.24,23.5,32.78,,,,,
2022/7/4 11:46,73000,-10.22,23.55,32.76,,,,,
2022/7/4 11:46,73000,-10.22,23.6,32.76,,,,,
2022/7/4 11:46,73000,-10.2,23.55,32.76,,,,,
2022/7/4 11:46,73000,-10.2,23.55,32.76,,,,,
2022/7/4 11:46,73000,-10.2,23.65,32.76,,,,,
2022/7/4 11:46,73000,-10.18,23.65,32.76,,,,,
2022/7/4 11:46,73000,-10.18,23.6,32.76,,,,,
2022/7/4 11:46,73000,-10.18,23.65,32.76,,,,,
2022/7/4 11:46,73000,-10.18,23.6,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.6,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.7,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.65,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.55,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.6,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.55,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.5,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.55,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.5,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.55,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.5,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.55,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.55,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.6,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.6,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.5,32.76,,,,,
2022/7/4 11:46,73000,-10.16,23.65,32.78,,,,,
2022/7/4 11:46,73000,-10.16,23.65,32.78,,,,,
2022/7/4 11:46,73000,-10.16,23.7,32.78,,,,,
2022/7/4 11:46,73000,-10.16,23.65,32.78,,,,,
2022/7/4 11:46,73000,-10.16,23.6,32.78,,,,,
2022/7/4 11:46,73000,-10.16,23.65,32.78,,,,,
2022/7/4 11:46,73000,-10.16,23.7,32.8,,,,,
2022/7/4 11:46,73000,-10.16,23.7,32.8,,,,,
2022/7/4 11:46,73000,-10.16,23.7,32.8,,,,,
2022/7/4 11:46,73000,-10.16,23.6,32.8,,,,,
2022/7/4 11:46,73000,-10.16,23.6,32.8,,,,,
2022/7/4 11:46,73000,-10.16,23.7,32.8,,,,,
2022/7/4 11:46,73000,-10.16,23.6,32.8,,,,,
2022/7/4 11:46,73000,-10.16,23.65,32.8,,,,,
2022/7/4 11:46,73000,-10.16,23.55,32.8,,,,,
2022/7/4 11:46,73000,-10.16,23.55,32.82,,,,,
2022/7/4 11:46,73000,-10.16,23.5,32.8,,,,,
2022/7/4 11:46,73000,-10.16,23.5,32.8,,,,,
2022/7/4 11:46,73000,-10.14,23.55,32.8,,,,,
2022/7/4 11:46,73000,-10.14,23.65,32.8,,,,,
2022/7/4 11:46,73000,-10.14,23.6,32.8,,,,,
2022/7/4 11:46,73000,-10.14,23.6,32.8,,,,,
2022/7/4 11:46,73000,-10.12,23.65,32.78,,,,,
2022/7/4 11:46,73000,-10.12,23.7,32.78,,,,,
2022/7/4 11:46,73000,-10.1,23.7,32.78,,,,,
2022/7/4 11:46,73000,-10.1,23.65,32.78,,,,,
2022/7/4 11:46,73000,-10.1,23.65,32.78,,,,,
2022/7/4 11:46,73000,-10.1,23.65,32.78,,,,,
2022/7/4 11:46,73000,-10.08,23.65,32.8,,,,,
2022/7/4 11:46,73000,-10.1,23.8,32.8,,,,,
2022/7/4 11:46,73000,-10.1,23.9,32.82,,,,,
2022/7/4 11:46,73000,-10.1,24,32.84,,,,,
2022/7/4 11:47,73000,-10.12,23.9,32.86,,,,,
2022/7/4 11:47,73000,-10.14,24.05,32.88,,,,,
2022/7/4 11:47,73000,-10.18,23.9,32.9,,,,,
2022/7/4 11:47,73000,-10.2,23.95,32.92,,,,,
2022/7/4 11:47,73000,-10.22,23.95,32.94,,,,,
2022/7/4 11:47,73000,-10.22,24,32.96,,,,,
2022/7/4 11:47,73000,-10.24,23.9,32.96,,,,,
2022/7/4 11:47,73000,-10.24,24,32.96,,,,,
2022/7/4 11:47,73000,-10.24,24,32.96,,,,,
2022/7/4 11:47,73000,-10.26,23.95,32.96,,,,,
2022/7/4 11:47,73000,-10.24,23.9,32.96,,,,,
2022/7/4 11:47,73000,-10.24,24,32.94,,,,,
2022/7/4 11:47,73000,-10.22,23.8,32.94,,,,,
2022/7/4 11:47,73000,-10.22,23.9,32.92,,,,,
2022/7/4 11:47,73000,-10.2,23.75,32.9,,,,,
2022/7/4 11:47,73000,-10.18,23.75,32.88,,,,,
2022/7/4 11:47,73000,-10.16,23.7,32.88,,,,,
2022/7/4 11:47,73000,-10.14,23.7,32.86,,,,,
2022/7/4 11:47,73000,-10.14,23.7,32.86,,,,,
2022/7/4 11:47,73000,-10.12,23.65,32.84,,,,,
2022/7/4 11:47,73000,-10.12,23.8,32.84,,,,,
2022/7/4 11:47,73000,-10.1,23.8,32.84,,,,,
2022/7/4 11:47,73000,-10.08,23.75,32.82,,,,,
2022/7/4 11:47,73000,-10.08,23.8,32.82,,,,,
2022/7/4 11:47,73000,-10.08,23.8,32.82,,,,,
2022/7/4 11:47,73000,-10.06,23.9,32.82,,,,,
2022/7/4 11:47,73000,-10.06,23.85,32.82,,,,,
2022/7/4 11:47,73000,-10.06,23.8,32.82,,,,,
2022/7/4 11:47,73000,-10.06,23.8,32.82,,,,,
2022/7/4 11:47,73000,-10.06,23.7,32.82,,,,,
2022/7/4 11:47,73000,-10.06,23.8,32.82,,,,,
2022/7/4 11:47,73000,-10.06,23.8,32.82,,,,,
2022/7/4 11:47,73000,-10.06,23.8,32.82,,,,,
2022/7/4 11:47,73000,-10.08,23.75,32.84,,,,,
2022/7/4 11:47,73000,-10.08,23.65,32.84,,,,,
2022/7/4 11:47,73000,-10.1,23.65,32.86,,,,,
2022/7/4 11:47,73000,-10.12,23.7,32.88,,,,,
2022/7/4 11:47,73000,-10.12,23.8,32.88,,,,,
2022/7/4 11:47,73000,-10.14,23.7,32.9,,,,,
2022/7/4 11:47,73000,-10.16,23.9,32.92,,,,,
2022/7/4 11:47,73000,-10.18,23.9,32.94,,,,,
2022/7/4 11:47,73000,-10.18,24,32.96,,,,,
2022/7/4 11:47,73000,-10.2,23.95,32.98,,,,,
2022/7/4 11:47,73000,-10.2,24.05,32.98,,,,,
2022/7/4 11:47,73000,-10.2,24.05,32.98,,,,,
2022/7/4 11:47,73000,-10.18,24.05,32.98,,,,,
2022/7/4 11:47,73000,-10.18,24,32.98,,,,,
2022/7/4 11:47,73000,-10.16,23.95,32.98,,,,,
2022/7/4 11:47,73000,-10.14,23.95,32.96,,,,,
2022/7/4 11:47,73000,-10.1,23.95,32.94,,,,,
2022/7/4 11:47,73000,-10.08,24,32.92,,,,,
2022/7/4 11:47,73000,-10.04,23.9,32.9,,,,,
2022/7/4 11:47,73000,-10.02,23.95,32.88,,,,,
2022/7/4 11:47,73000,-10,23.9,32.84,,,,,
2022/7/4 11:47,73000,-10,23.85,32.84,,,,,
2022/7/4 11:47,73000,-9.98,23.8,32.82,,,,,
2022/7/4 11:47,73000,-10,23.75,32.84,,,,,
2022/7/4 11:47,73000,-10.02,23.75,32.84,,,,,
2022/7/4 11:47,73000,-10.04,23.8,32.86,,,,,
2022/7/4 11:47,73000,-10.08,23.8,32.9,,,,,
2022/7/4 11:48,73000,-10.12,23.8,32.94,,,,,
2022/7/4 11:48,73000,-10.14,23.85,32.96,,,,,
2022/7/4 11:48,73000,-10.16,24.05,33,,,,,
2022/7/4 11:48,73000,-10.16,24,33,,,,,
2022/7/4 11:48,73000,-10.16,24.1,33,,,,,
2022/7/4 11:48,73000,-10.14,24,33,,,,,
2022/7/4 11:48,73000,-10.1,24.05,32.98,,,,,
2022/7/4 11:48,73000,-10.08,24.1,32.96,,,,,
2022/7/4 11:48,73000,-10.04,24.1,32.92,,,,,
2022/7/4 11:48,73000,-10,24,32.9,,,,,
2022/7/4 11:48,73000,-9.98,23.95,32.86,,,,,
2022/7/4 11:48,73000,-9.96,23.8,32.84,,,,,
2022/7/4 11:48,73000,-9.96,23.85,32.84,,,,,
2022/7/4 11:48,73000,-9.98,23.8,32.84,,,,,
2022/7/4 11:48,73000,-10,23.8,32.86,,,,,
2022/7/4 11:48,73000,-10.04,23.95,32.9,,,,,
2022/7/4 11:48,73000,-10.08,23.95,32.94,,,,,
2022/7/4 11:48,73000,-10.12,24.15,32.98,,,,,
2022/7/4 11:48,73000,-10.14,24.15,33.02,,,,,
2022/7/4 11:48,73000,-10.14,24.25,33.02,,,,,
2022/7/4 11:48,73000,-10.12,24.25,33.02,,,,,
2022/7/4 11:48,73000,-10.08,24.3,32.98,,,,,
2022/7/4 11:48,73000,-10.04,24.35,32.96,,,,,
2022/7/4 11:48,73000,-9.98,24.2,32.92,,,,,
2022/7/4 11:48,73000,-9.94,24.05,32.88,,,,,
2022/7/4 11:48,73000,-9.94,24.05,32.84,,,,,
2022/7/4 11:48,73000,-9.94,24,32.86,,,,,
2022/7/4 11:48,73000,-9.98,24.1,32.88,,,,,
2022/7/4 11:48,73000,-10.02,24.15,32.92,,,,,
2022/7/4 11:48,73000,-10.08,24.2,32.96,,,,,
2022/7/4 11:48,73000,-10.1,24.15,33,,,,,
2022/7/4 11:48,73000,-10.12,24.2,33.02,,,,,
2022/7/4 11:48,73000,-10.1,24.35,33.02,,,,,
2022/7/4 11:48,73000,-10.06,24.3,33,,,,,
2022/7/4 11:48,73000,-10.02,24.3,32.98,,,,,
2022/7/4 11:48,73000,-9.98,24.2,32.94,,,,,
2022/7/4 11:48,73000,-9.94,24.05,32.9,,,,,
2022/7/4 11:48,73000,-9.92,24,32.88,,,,,
2022/7/4 11:48,73000,-9.92,24,32.86,,,,,
2022/7/4 11:48,73000,-9.92,24.1,32.86,,,,,
2022/7/4 11:48,73000,-9.94,24.1,32.88,,,,,
2022/7/4 11:48,73000,-9.98,24,32.9,,,,,
2022/7/4 11:48,73000,-10.02,24.25,32.94,,,,,
2022/7/4 11:48,73000,-10.04,24.35,32.96,,,,,
2022/7/4 11:48,73000,-10.06,24.4,33,,,,,
2022/7/4 11:48,73000,-10.08,24.4,33.02,,,,,
2022/7/4 11:48,73000,-10.08,24.4,33.04,,,,,
2022/7/4 11:48,73000,-10.08,24.55,33.04,,,,,
2022/7/4 11:48,73000,-10.06,24.5,33.02,,,,,
2022/7/4 11:48,73000,-10.04,24.4,33.02,,,,,
2022/7/4 11:48,73000,-10,24.45,32.98,,,,,
2022/7/4 11:48,73000,-9.96,24.45,32.96,,,,,
2022/7/4 11:48,73000,-9.94,24.4,32.92,,,,,
2022/7/4 11:48,73000,-9.9,24.4,32.9,,,,,
2022/7/4 11:48,73000,-9.9,24.25,32.88,,,,,
2022/7/4 11:48,73000,-9.88,24.3,32.86,,,,,
2022/7/4 11:48,73000,-9.88,24.2,32.86,,,,,
2022/7/4 11:48,73000,-9.9,24.25,32.88,,,,,
2022/7/4 11:48,73000,-9.92,24.25,32.88,,,,,
2022/7/4 11:48,73000,-9.94,24.3,32.9,,,,,
2022/7/4 11:49,73000,-9.96,24.3,32.92,,,,,
2022/7/4 11:49,73000,-9.98,24.3,32.94,,,,,
2022/7/4 11:49,73000,-10,24.5,32.98,,,,,
2022/7/4 11:49,73000,-10.04,24.65,33,,,,,
2022/7/4 11:49,73000,-10.04,24.65,33.02,,,,,
2022/7/4 11:49,73000,-10.06,24.75,33.04,,,,,
2022/7/4 11:49,73000,-10.06,24.85,33.06,,,,,
2022/7/4 11:49,73000,-10.06,24.95,33.06,,,,,
2022/7/4 11:49,73000,-10.04,25.05,33.04,,,,,
2022/7/4 11:49,73000,-10.02,25.05,33.04,,,,,
2022/7/4 11:49,73000,-9.98,25.15,33.02,,,,,
2022/7/4 11:49,73000,-9.96,25.25,32.98,,,,,
2022/7/4 11:49,73000,-9.92,25.3,32.96,,,,,
2022/7/4 11:49,73000,-9.88,25.35,32.94,,,,,
2022/7/4 11:49,73000,-9.86,25.35,32.92,,,,,
2022/7/4 11:49,73000,-9.84,25.35,32.9,,,,,
2022/7/4 11:49,73000,-9.84,25.35,32.88,,,,,
2022/7/4 11:49,73000,-9.84,25.35,32.88,,,,,
2022/7/4 11:49,73000,-9.86,25.35,32.9,,,,,
2022/7/4 11:49,73000,-9.9,25.3,32.92,,,,,
2022/7/4 11:49,73000,-9.94,25.3,32.96,,,,,
2022/7/4 11:49,73000,-9.96,25.3,32.98,,,,,
2022/7/4 11:49,73000,-10,25.35,33.02,,,,,
2022/7/4 11:49,73000,-10.02,25.45,33.04,,,,,
2022/7/4 11:49,73000,-10.02,25.55,33.06,,,,,
2022/7/4 11:49,73000,-10.02,25.65,33.06,,,,,
2022/7/4 11:49,73000,-10,25.7,33.06,,,,,
2022/7/4 11:49,73000,-9.98,25.75,33.04,,,,,
2022/7/4 11:49,73000,-9.94,25.8,33.02,,,,,
2022/7/4 11:49,73000,-9.92,25.8,33,,,,,
2022/7/4 11:49,73000,-9.88,25.8,32.96,,,,,
2022/7/4 11:49,73000,-9.86,25.8,32.94,,,,,
2022/7/4 11:49,73000,-9.84,25.85,32.92,,,,,
2022/7/4 11:49,73000,-9.82,25.85,32.92,,,,,
2022/7/4 11:49,73000,-9.82,25.8,32.9,,,,,
2022/7/4 11:49,73000,-9.82,25.75,32.9,,,,,
2022/7/4 11:49,73000,-9.82,25.75,32.9,,,,,
2022/7/4 11:49,73000,-9.82,25.7,32.9,,,,,
2022/7/4 11:49,73000,-9.82,25.75,32.9,,,,,
2022/7/4 11:49,73000,-9.84,25.75,32.92,,,,,
2022/7/4 11:49,73000,-9.84,25.75,32.92,,,,,
2022/7/4 11:49,73000,-9.86,25.75,32.94,,,,,
2022/7/4 11:49,73000,-9.88,25.75,32.96,,,,,
2022/7/4 11:49,73000,-9.9,25.75,32.98,,,,,
2022/7/4 11:49,73000,-9.92,25.75,32.98,,,,,
2022/7/4 11:49,73000,-9.94,25.8,33.02,,,,,
2022/7/4 11:49,73000,-9.96,25.85,33.02,,,,,
2022/7/4 11:49,73000,-9.98,25.85,33.04,,,,,
2022/7/4 11:49,73000,-9.98,25.9,33.06,,,,,
2022/7/4 11:49,73000,-9.98,25.85,33.06,,,,,
2022/7/4 11:49,73000,-9.98,25.9,33.08,,,,,
2022/7/4 11:49,73000,-9.98,25.95,33.08,,,,,
2022/7/4 11:49,73000,-9.98,26,33.1,,,,,
2022/7/4 11:49,73000,-9.98,26,33.08,,,,,
2022/7/4 11:49,73000,-9.96,26.05,33.08,,,,,
2022/7/4 11:49,73000,-9.96,26.1,33.08,,,,,
2022/7/4 11:49,73000,-9.96,26.1,33.08,,,,,
2022/7/4 11:49,73000,-9.94,26.15,33.08,,,,,
2022/7/4 11:49,73000,-9.94,26.2,33.06,,,,,
2022/7/4 11:49,73000,-9.94,26.15,33.06,,,,,
2022/7/4 11:50,73000,-9.92,26.15,33.06,,,,,
2022/7/4 11:50,73000,-9.92,26.15,33.06,,,,,
2022/7/4 11:50,73000,-9.92,26.15,33.06,,,,,
2022/7/4 11:50,73000,-9.92,26.2,33.06,,,,,
2022/7/4 11:50,73000,-9.9,26.2,33.06,,,,,
2022/7/4 11:50,73000,-9.9,26.2,33.06,,,,,
2022/7/4 11:50,73000,-9.88,26.2,33.04,,,,,
2022/7/4 11:50,73000,-9.88,26.25,33.04,,,,,
2022/7/4 11:50,73000,-9.88,26.25,33.04,,,,,
2022/7/4 11:50,73000,-9.88,26.25,33.04,,,,,
2022/7/4 11:50,73000,-9.88,26.25,33.04,,,,,
2022/7/4 11:50,73000,-9.88,26.25,33.04,,,,,
2022/7/4 11:50,73000,-9.88,26.25,33.04,,,,,
2022/7/4 11:50,73000,-9.88,26.25,33.06,,,,,
2022/7/4 11:50,73000,-9.88,26.25,33.06,,,,,
2022/7/4 11:50,73000,-9.88,26.2,33.06,,,,,
2022/7/4 11:50,73000,-9.9,26.25,33.08,,,,,
2022/7/4 11:50,73000,-9.9,26.2,33.08,,,,,
2022/7/4 11:50,73000,-9.92,26.25,33.08,,,,,
2022/7/4 11:50,73000,-9.92,26.25,33.08,,,,,
2022/7/4 11:50,73000,-9.92,26.3,33.1,,,,,
2022/7/4 11:50,73000,-9.92,26.25,33.1,,,,,
2022/7/4 11:50,73000,-9.92,26.25,33.1,,,,,
2022/7/4 11:50,73000,-9.92,26.15,33.1,,,,,
2022/7/4 11:50,73000,-9.92,26.15,33.1,,,,,
2022/7/4 11:50,73000,-9.92,26.15,33.1,,,,,
2022/7/4 11:50,73000,-9.92,26.15,33.1,,,,,
2022/7/4 11:50,73000,-9.92,26.15,33.08,,,,,
2022/7/4 11:50,73000,-9.92,26.2,33.08,,,,,
2022/7/4 11:50,73000,-9.92,26.2,33.08,,,,,
2022/7/4 11:50,73000,-9.9,26.2,33.08,,,,,
2022/7/4 11:50,73000,-9.9,26.2,33.08,,,,,
2022/7/4 11:50,73000,-9.9,26.15,33.06,,,,,
2022/7/4 11:50,73000,-9.88,26.1,33.08,,,,,
2022/7/4 11:50,73000,-9.88,26.1,33.06,,,,,
2022/7/4 11:50,73000,-9.88,26.05,33.06,,,,,
2022/7/4 11:50,73000,-9.88,26.1,33.06,,,,,
2022/7/4 11:50,73000,-9.86,26.1,33.06,,,,,
2022/7/4 11:50,73000,-9.86,26.1,33.06,,,,,
2022/7/4 11:50,73000,-9.86,26.05,33.06,,,,,
2022/7/4 11:50,73000,-9.84,26,33.04,,,,,
2022/7/4 11:50,73000,-9.84,26.05,33.04,,,,,
2022/7/4 11:50,73000,-9.84,26.1,33.04,,,,,
2022/7/4 11:50,73000,-9.84,26.15,33.04,,,,,
2022/7/4 11:50,73000,-9.84,25.95,33.04,,,,,
2022/7/4 11:50,73000,-9.82,33.55,33.04,,,,,
2022/7/4 11:50,73000,-9.82,33.6,33.04,,,,,
2022/7/4 11:50,73000,-9.82,33.55,33.04,,,,,
2022/7/4 11:50,73000,-9.8,33.5,33.04,,,,,
2022/7/4 11:50,73000,-9.8,33.5,33.04,,,,,
2022/7/4 11:50,73000,-9.8,33.5,33.02,,,,,
2022/7/4 11:50,73000,-9.8,33.45,33.02,,,,,
2022/7/4 11:50,73000,-9.78,33.45,33.02,,,,,
2022/7/4 11:50,73000,-9.78,33.45,33.02,,,,,
2022/7/4 11:50,73000,-9.78,33.5,33.02,,,,,
2022/7/4 11:50,73000,-9.78,33.45,33.02,,,,,
2022/7/4 11:50,73000,-9.78,33.45,33.04,,,,,
2022/7/4 11:50,73000,-9.78,33.5,33.04,,,,,
2022/7/4 11:50,73000,-9.78,33.5,33.04,,,,,
2022/7/4 11:50,73000,-9.78,33.5,33.04,,,,,
2022/7/4 11:51,73000,-9.8,33.55,33.04,,,,,
2022/7/4 11:51,73000,-9.8,33.55,33.06,,,,,
2022/7/4 11:51,73000,-9.82,33.6,33.06,,,,,
2022/7/4 11:51,73000,-9.82,33.6,33.08,,,,,
2022/7/4 11:51,73000,-9.82,33.65,33.08,,,,,
2022/7/4 11:51,73000,-9.82,33.65,33.1,,,,,
2022/7/4 11:51,73000,-9.82,33.65,33.1,,,,,
2022/7/4 11:51,73000,-9.84,33.65,33.1,,,,,
2022/7/4 11:51,73000,-9.84,33.65,33.12,,,,,
2022/7/4 11:51,73000,-9.84,33.65,33.12,,,,,
2022/7/4 11:51,73000,-9.84,33.65,33.12,,,,,
2022/7/4 11:51,73000,-9.84,33.65,33.12,,,,,
2022/7/4 11:51,73000,-9.84,33.65,33.12,,,,,
2022/7/4 11:51,73000,-9.82,33.6,33.14,,,,,
2022/7/4 11:51,73000,-9.82,33.6,33.14,,,,,
2022/7/4 11:51,73000,-9.82,33.55,33.12,,,,,
2022/7/4 11:51,73000,-9.8,33.5,33.12,,,,,
2022/7/4 11:51,73000,-9.8,33.5,33.12,,,,,
2022/7/4 11:51,73000,-9.78,33.45,33.12,,,,,
2022/7/4 11:51,73000,-9.78,33.45,33.12,,,,,
2022/7/4 11:51,73000,-9.78,33.4,33.12,,,,,
2022/7/4 11:51,73000,-9.76,33.4,33.1,,,,,
2022/7/4 11:51,73000,-9.76,33.4,33.1,,,,,
2022/7/4 11:51,73000,-9.74,33.4,33.1,,,,,
2022/7/4 11:51,73000,-9.74,33.4,33.1,,,,,
2022/7/4 11:51,73000,-9.74,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.74,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.74,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.74,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.74,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.74,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.74,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.72,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.72,33.4,33.1,,,,,
2022/7/4 11:51,73000,-9.74,33.4,33.1,,,,,
2022/7/4 11:51,73000,-9.72,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.72,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.72,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.72,33.35,33.1,,,,,
2022/7/4 11:51,73000,-9.7,33.3,33.1,,,,,
2022/7/4 11:51,73000,-9.7,33.3,33.1,,,,,
2022/7/4 11:51,73000,-9.68,33.25,33.08,,,,,
2022/7/4 11:51,73000,-9.68,33.2,33.08,,,,,
2022/7/4 11:51,73000,-9.66,33.2,33.06,,,,,
2022/7/4 11:51,73000,-9.66,33.15,33.06,,,,,
2022/7/4 11:51,73000,-9.64,33.15,33.04,,,,,
2022/7/4 11:51,73000,-9.64,33.1,33.04,,,,,
2022/7/4 11:51,73000,-9.62,33.1,33.04,,,,,
2022/7/4 11:51,73000,-9.62,33.05,33.02,,,,,
2022/7/4 11:51,73000,-9.6,33.05,33.02,,,,,
2022/7/4 11:51,73000,-9.6,33.1,33,,,,,
